"","devs","ml.only.devs","code.only.devs","ml.code.devs","perc.ml.only.devs","perc.code.only.devs","perc.ml.code.devs","sponsored.devs","ratio.sponsored","sponsored.core.devs","ratio.sponsored.core","num.tz","core.global.devs","core.mail.devs","core.code.devs","org.silo","prima.donnas","radio.silence","black.cloud","missing.links","st.congruence","communicability","global.turnover","code.turnover","core.global.turnover","core.mail.turnover","core.code.turnover","ratio.smelly.quitters","ratio.smelly.devs","global.truck","mail.truck","code.truck","closeness.centr","betweenness.centr","degree.centr","global.mod","mail.mod","code.mod","density","mail.only.core.devs","code.only.core.devs","ml.code.core.devs","ratio.mail.only.core","ratio.code.only.core","ratio.ml.code.core"
"org.silo",0.26056984162548,-0.0945710732256767,0.939982145344492,0.431036039921126,-0.881118881118881,0.909090909090909,0.447552447552448,0.165230481969765,0.12676370673672,0.323875137815648,0.301031765230806,0.512729538806524,0.313945187521622,0.194011070940328,0.978853587445204,NA,NA,-0.150878121751838,0,0.972027972027972,-0.837129129664324,-0.902097902097902,-0.5,-0.490909090909091,0.590909090909091,0.481818181818182,-0.596812482327449,-0.00455582047578205,0.258741258741259,-0.297723749043797,-0.342657342657343,-0.592986106420016,-0.252189528601805,-0.48951048951049,0.013986013986014,0.384615384615385,0.0909090909090909,0.454545454545455,0.251748251748252,-0.0808447089171285,0.758941600500836,0.610751362401889,-0.798600173905715,0.754390608759192,0.20979020979021
"prima.donnas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"radio.silence",0.734986920733278,0.885765867054017,0.104612560079362,0.344238591516702,0.140351741164501,-0.154386915280951,-0.540354203483328,-0.0108137777439802,-0.0883397741265959,0.195008125507848,0.183411710811777,0.121066295800815,0.446023986599065,0.488502461513262,-0.161351575715626,-0.150878121751838,NA,NA,0,-0.185966057042964,0.217926522846623,0.224562785863201,-0.301373004884967,-0.109590183594534,-0.2465779130877,-0.251144170737473,0.11212844003107,-0.125858453096099,0.859654414632567,0.478032372695819,0.364914527027702,0.602112676056338,-0.165202364093408,-0.143860534693613,0.533336616425103,0.115790186460713,0.238597959979651,0.168422089397401,0.0245615547037876,0.462081847407231,-0.26336020509739,0.0113499652313264,0.31107253664397,-0.251760563380282,-0.126316567048051
"black.cloud",-0.201843356939833,-0.100228050467205,0,-0.359954591153256,0.1,0,-0.3,0.306331295429053,0.302765035409749,0.670820393249937,0.741619848709566,0.107605517369794,-0.303468323315324,-0.151382517704875,0,0,NA,0,NA,-0.1,0.300684151401615,0.3,0.4,0.4,0.5,0.5,0.250570126168013,0.501140252336026,-0.1,0.20045610093441,0.1,-0.301373004884967,-0.451026227102423,-0.2,0.2,-0.3,-0.2,-0.3,-0.4,-0.301373004884967,-0.303468323315324,0.322816552109382,-0.100228050467205,-0.300684151401615,0.4
"missing.links",0.21831527271324,-0.129597396642594,0.915245773098584,0.348420798936244,-0.818181818181818,0.902097902097902,0.398601398601399,0.0287357359947418,-0.01408485630408,0.259100110252518,0.231149391159369,0.512729538806524,0.313945187521622,0.194011070940328,0.968252285054101,0.972027972027972,NA,-0.185966057042964,-0.1,NA,-0.865150188397858,-0.958041958041958,-0.6,-0.545454545454545,0.545454545454545,0.481818181818182,-0.710707994222,-0.145786255225026,0.223776223776224,-0.346760601827481,-0.405594405594406,-0.642109215827591,-0.26269742562688,-0.545454545454546,0.020979020979021,0.34965034965035,0.195804195804196,0.433566433566434,0.300699300699301,-0.0738147342286825,0.776673880886369,0.588130941572189,-0.781087012197256,0.771934576404754,0.153846153846154
