"","devs","ml.only.devs","code.only.devs","ml.code.devs","perc.ml.only.devs","perc.code.only.devs","perc.ml.code.devs","sponsored.devs","ratio.sponsored","sponsored.core.devs","ratio.sponsored.core","num.tz","core.global.devs","core.mail.devs","core.code.devs","org.silo","prima.donnas","radio.silence","black.cloud","missing.links","st.congruence","communicability","global.turnover","code.turnover","core.global.turnover","core.mail.turnover","core.code.turnover","ratio.smelly.quitters","ratio.smelly.devs","global.truck","mail.truck","code.truck","closeness.centr","betweenness.centr","degree.centr","global.mod","mail.mod","code.mod","density","mail.only.core.devs","code.only.core.devs","ml.code.core.devs","ratio.mail.only.core","ratio.code.only.core","ratio.ml.code.core"
"org.silo",0.587305688427604,0.776817180150567,0.031235861496003,0.804963045978504,0.305212976251941,0.228231295311772,0.44754111560245,0.0571653902400382,0.119061825069453,0.0836387343285281,0.133677833965805,NA,0.594994513798299,0.681418783513902,0.0298248981386013,NA,0.493032779999985,0.415808397672194,0.633913677005345,1.47791255164416e-06,0.000145765066011864,0.0011194826737637,0.131406999645833,0.658307039476085,0.0962783757032855,0.00686945173293354,0.85119916128477,0.738221409385251,0.965408461618723,0.630667560060297,0.974053354575087,0.201982902112662,0.382195053744753,0.991349978329598,0.142217655423947,0.0261434857582086,0.112933258632455,0.811205570618344,0.0153025157421407,0.669855942642172,0.000275743710697938,0.109343753150556,0.132872109724696,0.00118106344557353,0.0432187716615558
"prima.donnas",0.263855823280938,0.204522618516104,0.314462260921085,0.583085858642251,0.206255756619983,0.206255756619983,0.892800448127627,0.329408969587715,0.495366759516297,0.0845245769532268,0.0874941553413214,NA,0.585793532142774,0.585121541514757,0.40022428117666,0.493032779999985,NA,0.332109743757739,0.568321758971318,0.408963405692134,0.684848714427375,0.206255756619983,0.555445442105586,1,1,0.555445442105586,0.456320664367211,0.22286835013352,0.892800448127626,0.205390352320929,0.206255756619983,0.202780141943976,0.11393741215192,0.495366759516297,0.684848714427375,0.892800448127627,0.495366759516297,0.892800448127627,0.206255756619983,0.585793532142774,0.485833896434206,0.564874946087669,0.892613500726563,0.586462281425846,0.892800448127626
"radio.silence",0.0382974964175447,0.0787130340346254,0.769536805530703,0.413231689346679,0.434902228747323,0.448366744153877,0.518551260234541,0.750885465702647,0.896625488790023,0.0681509025450435,0.0781240481640598,NA,0.249079169807852,0.295138691150109,0.106404302323956,0.415808397672194,0.332109743757739,NA,0.704555051764929,0.165333210054607,0.224444891141341,0.383069119862965,0.290173575781186,0.199439119366812,0.697922974559654,0.779617362063818,0.580604704312985,0.0382694969480234,0.014121331349722,0.0702194465215407,0.0436812592951689,0.582798425572968,0.358409409293638,0.107730230495926,0.744741546806973,0.189131049979182,0.300583154423911,0.376824094678377,0.0363395749831888,0.244149776233278,0.378756082653967,0.691318702607946,0.769230511596737,0.71960728070391,0.389367004017502
"black.cloud",0.196658900584313,0.238109764979112,0.923003822687059,0.0763500800257301,0.850442999850967,0.44333185016966,0.239272424826978,0.703904581115926,0.850442999850967,0.302044107637443,0.213845327024545,NA,0.0215027309647713,0.0206807428347944,0.557148106555898,0.633913677005345,0.568321758971318,0.704555051764929,NA,0.703904581115926,0.333021198288918,0.568321758971319,0.44333185016966,0.0319477327034965,0.331856242959775,0.333021198288918,0.129300090478935,0.568321758971318,0.239272424826979,0.333021198288918,0.568321758971318,0.234593639499571,0.568321758971318,0.568321758971318,0.568321758971319,1,0.162954177609023,0.44333185016966,0.850442999850967,0.0314311047133782,0.560022240900811,0.481842947844609,0.331856242959775,0.924777873105748,0.44333185016966
"missing.links",0.285203395565126,0.4068678315206,0.0847756107332259,0.886870539679795,0.482876710115563,0.455172655470345,0.547885858953547,0.0853372694935323,0.18087697573958,0.0504519547370274,0.0956192774827245,NA,0.390807697472417,0.469994967355876,0.0196126624270106,1.47791255164416e-06,0.408963405692134,0.165333210054607,0.703904581115926,NA,0.00126991572992118,0.000966980558712286,0.244222217540848,0.464820313415885,0.0771476573198251,0.00417558163289918,1,0.464820313415885,0.711912996765272,0.887861725290096,0.663515593148462,0.23507944648083,0.60851967361441,0.753012276329634,0.243485201020305,0.0556408224592638,0.268581063645777,0.794708923607882,0.0134428142403006,0.463860220577778,0.000796347798525566,0.217038104125655,0.135333209853661,0.00306593142152201,0.043681259295169
