"","devs","ml.only.devs","code.only.devs","ml.code.devs","perc.ml.only.devs","perc.code.only.devs","perc.ml.code.devs","sponsored.devs","ratio.sponsored","sponsored.core.devs","ratio.sponsored.core","num.tz","core.global.devs","core.mail.devs","core.code.devs","org.silo","prima.donnas","radio.silence","black.cloud","missing.links","st.congruence","communicability","global.turnover","code.turnover","core.global.turnover","core.mail.turnover","core.code.turnover","ratio.smelly.quitters","ratio.smelly.devs","global.truck","mail.truck","code.truck","closeness.centr","betweenness.centr","degree.centr","global.mod","mail.mod","code.mod","density","mail.only.core.devs","code.only.core.devs","ml.code.core.devs","ratio.mail.only.core","ratio.code.only.core","ratio.ml.code.core"
"org.silo",0.0661030530228628,0.185236186236359,0.110806991017802,0.116448393957896,0.201479968194358,0.25698377574425,0.908100866386969,9.95683647435543e-05,8.45971937513165e-05,0.00224651699759167,0.0661032455903393,NA,0.0153257163707229,0.0606383625162153,0.00051811439827219,NA,NA,0.720152427124534,NA,1.75783707309698e-11,0.0887372150011707,0.194451355660712,0.537130343107534,0.609077000351494,0.277482635928304,0.444785169739196,0.312446079420999,0.762423580917502,0.365367248565396,0.999075611499823,0.710524436891504,0.0839280817968469,0.372869614370121,0.545705979463375,0.856752353104657,0.492760756809759,0.719618878354565,0.227623295864543,0.830769324139651,0.12771463545955,0.000329549851153533,0.0962115193132706,0.00562229645518758,0.00101525981470242,0.381367666295637
"prima.donnas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"radio.silence",0.650308818612941,0.263799390036683,0.725391787375696,0.950195703976572,0.233883654118889,0.346676620712908,0.571132020972383,0.83778748486676,0.952471753683987,0.821361158619635,0.650004888958155,NA,0.934592556687532,0.852941657750484,0.991940170633385,0.720152427124534,NA,NA,NA,0.629463110145958,0.515654781297544,0.7525071945991,0.544878283394877,0.456033081533967,0.768383283672612,0.612085817262415,0.465276027650739,0.206626394045165,0.000313072822168134,0.358202609675592,0.0885021824442872,0.714220128093108,0.246400622251873,0.0697747901004193,0.30391715388886,0.0515037407452124,0.0579245744878536,0.133550188405189,0.636372803498952,0.863168319654518,0.984597716987797,0.940901699701261,0.908299189960297,0.879983327208762,0.996185158994014
"black.cloud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing.links",0.0721225062182631,0.190815380869103,0.128556765324547,0.0784310279920533,0.214983654829225,0.291183746984056,0.775145829406851,0.000156828315763583,0.000180345140592775,0.00153012539270019,0.0542126343732211,NA,0.014476703691782,0.0560866141956739,0.000353190293470126,1.75783707309698e-11,NA,0.629463110145958,NA,NA,0.087592162607869,0.186328467425098,0.521571054195452,0.545480438236491,0.280331279847965,0.435313708943624,0.257440292855459,0.774219426768326,0.291999630282147,0.945419488130642,0.681829853194691,0.0677144661653627,0.442866033482072,0.460050050023216,0.81443868588306,0.461458073006,0.695784833728288,0.259729826169167,0.846267465040583,0.123423246867721,0.000262114064391255,0.0816847643130181,0.0048120685875045,0.000902040179330638,0.360352388000355
