"","devs","ml.only.devs","code.only.devs","ml.code.devs","perc.ml.only.devs","perc.code.only.devs","perc.ml.code.devs","sponsored.devs","ratio.sponsored","sponsored.core.devs","ratio.sponsored.core","num.tz","core.global.devs","core.mail.devs","core.code.devs","org.silo","prima.donnas","radio.silence","black.cloud","missing.links","st.congruence","communicability","global.turnover","code.turnover","core.global.turnover","core.mail.turnover","core.code.turnover","ratio.smelly.quitters","ratio.smelly.devs","global.truck","mail.truck","code.truck","closeness.centr","betweenness.centr","degree.centr","global.mod","mail.mod","code.mod","density","mail.only.core.devs","code.only.core.devs","ml.code.core.devs","ratio.mail.only.core","ratio.code.only.core","ratio.ml.code.core"
"org.silo",0.244337320566664,0.00400793260711633,0.275590487492525,0.312941739573779,-0.344131249168941,0.233338137090038,0.127992337853335,0.10411588466941,0.0134507044173807,-0.0864700450718119,-0.16301977542814,NA,0.310436667202966,0.0342093026730773,0.296740978105528,NA,NA,0.3091422928484,-0.322316292608193,0.965855976564801,0.0607424246923767,-0.72064630449565,-0.197829743333687,-0.53670526921502,-0.413010949549891,0.127093255195048,-0.689027598155688,-0.737546869202762,0.438945229705701,-0.124942589528378,0.15518703152962,-0.0444862706867675,-0.151711841183481,-0.544789127076269,-0.449931783098723,-0.39047789907693,0.000913005684559579,-0.193512290733658,0.207459199832608,-0.264080440744753,-0.0826431411769538,0.619402097973424,-0.363880411189785,-0.0432863593554943,0.516623914115448
"prima.donnas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"radio.silence",0.701039028800377,0.532098893515078,0.611197878235722,0.0815047041965172,-0.169465916409502,0.335643640310397,-0.283024828170112,0.269694482420101,0.0948155063335536,0.245998947352878,0.242589110157982,NA,0.623040750762119,0.150455930343278,0.604982442502012,0.3091422928484,NA,NA,-0.0987141972155206,0.226304501261887,-0.302260689298858,0.116873619924459,-0.726118777958216,-0.61750907388796,-0.740414047949303,-0.516113579808131,-0.188802082004015,-0.411591315817608,0.812461641959225,0.14640343418908,0.681003510908059,-0.276334261321894,-0.648905589218698,0.242060555327949,0.333061012980552,0.149488174705387,-0.88808806180528,0.00337936321359704,-0.225341019964284,0.136487151112723,0.554652069874866,-0.0221910681281946,-0.392046393546057,0.515106171261436,-0.159779981610532
"black.cloud",0.15488412519292,0.36602332223526,-0.0422142451651038,-0.0595293463648544,0.366782505266414,-0.276657132950248,-0.143417457097255,0.0263474351317724,-0.019166909045386,0.166268010135862,0.226225204115457,NA,-0.0575986581972878,0.235233348047153,-0.10138632953835,-0.322316292608193,NA,-0.0987141972155206,NA,-0.312149898625817,0.446039604994136,0.39938179195548,-0.450470990203949,-0.231242860723125,-0.0622142257025089,-0.181087929476941,0.140072676849452,0.142613406711875,-0.280431936167842,0.394909522218946,0.136442232856602,0.0896803801890668,-0.250874316255876,-0.287409139295401,-0.307373356685181,0.364646168413225,0.0751767162875868,0.167961054832356,0.220498842659737,0.23266683963925,-0.0457613972783684,-0.0868441099979773,0.196249051850591,-0.102107141206024,-0.125635157090812
"missing.links",0.129026388155593,-0.0485616780144186,0.0952844839794092,0.485467395957934,-0.27331466968279,0.0378164904178712,0.332255942423797,-0.0148756113090617,-0.0773923565985148,-0.203491443177527,-0.25579274810462,NA,0.230832058896806,0.0531507382842988,0.220132141270607,0.965855976564801,NA,0.226304501261887,-0.312149898625817,NA,0.162844916877669,-0.776950930613939,-0.146752308488884,-0.501634491060768,-0.333454802354512,0.173352287287462,-0.660361170131564,-0.669123695654287,0.369961307509541,-0.182584539632404,0.12936506563027,-0.073749904937629,-0.0147311325631112,-0.629220217951529,-0.49543944309786,-0.442083817791382,-0.000725373694691504,-0.253429178083645,0.395729447226716,-0.285486256400628,-0.195675189608673,0.698260343033902,-0.327076202365,-0.149055721938309,0.604839754800196
