"","devs","ml.only.devs","code.only.devs","ml.code.devs","perc.ml.only.devs","perc.code.only.devs","perc.ml.code.devs","sponsored.devs","ratio.sponsored","sponsored.core.devs","ratio.sponsored.core","num.tz","core.global.devs","core.mail.devs","core.code.devs","org.silo","prima.donnas","radio.silence","black.cloud","missing.links","st.congruence","communicability","global.turnover","code.turnover","core.global.turnover","core.mail.turnover","core.code.turnover","ratio.smelly.quitters","ratio.smelly.devs","global.truck","mail.truck","code.truck","closeness.centr","betweenness.centr","degree.centr","global.mod","mail.mod","code.mod","density","mail.only.core.devs","code.only.core.devs","ml.code.core.devs","ratio.mail.only.core","ratio.code.only.core","ratio.ml.code.core"
"org.silo",0.214705414813371,-0.113987204691954,0.304246242096499,-0.0852326059201552,-0.240292861360714,0.264444339127117,-0.238228244926687,-0.369774537579904,-0.521260666651177,-0.220738626817489,-0.35013207976888,NA,0.417355598735467,-0.224511034520704,0.731789871638723,NA,0.311443804664404,0.03481211812878,NA,0.990924154362733,-0.229801069487219,-0.735065920808137,-0.102312271665198,0.00178085062996318,-0.311698533079466,-0.171449070673872,-0.42197260439188,0.395822870013652,0.838936097063379,-0.275328871224883,0.0612555509418239,-0.679140806783369,0.468525328643146,0.590373926122572,0.593042439733567,-0.177042784995806,0.171097256979319,-0.00826089488246999,0.509481780591375,-0.200526777587252,0.779333405724637,-0.110659441405527,-0.679757980120385,0.787724178432775,-0.23819974497229
"prima.donnas",0.347757357111657,0.126202675971744,0.280174444302456,0.502585352018053,-0.0747524347056506,-0.0404173859501387,0.339055474803927,-0.0500240224916309,-0.266651219092777,0.136891755195648,0.0627453478554225,NA,0.24316894199789,0.012923233532205,0.362074481333169,0.311443804664404,NA,0.572431490548615,NA,0.371797649565466,0.0611144262814035,-0.183637610166918,-0.301890054926329,-0.346070017801864,-0.124169911118989,0.272450925424746,-0.398148206251409,-0.0967248107295788,0.319851557668568,0.0444235402346775,0.282218768660561,-0.162279211655144,0.0481784682477659,0.181777852517418,0.499130549387845,-0.219836207347262,-0.183685156949563,-0.183922821477932,0.198863860617555,0.00464634053711796,0.364652582749436,0.0247007717876719,-0.222431392763145,0.262247858772634,-0.088434837085373
"radio.silence",0.483775093821018,0.37200223131042,0.318132158141768,0.674434140200885,0.112645741479841,-0.231515798998545,0.474086903168692,-0.0568012199464381,-0.364540608089424,0.489436044430254,0.432044022060842,NA,-0.0896471404656207,-0.0956037141876551,0.256381206069439,0.03481211812878,0.572431490548615,NA,NA,0.1379957597985,0.560257308837338,0.0513861049794979,-0.707605338253411,-0.692981833597504,-0.247530620520808,0.167168780894653,-0.633105287884816,-0.420474338759952,0.167808449512967,0.467314765078049,0.672421522305279,0.00530371217201444,-0.133373235335545,0.110784251427547,0.614597453780204,-0.210555395784151,-0.761532391583834,-0.419226742787751,0.461117577425274,-0.203838555959595,0.192239959942164,0.267723312327812,-0.309238946194083,0.204982230949693,0.249867789724384
"black.cloud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing.links",0.283365480103088,-0.0158203966665696,0.329948211322443,0.0246736991219984,-0.170465856340523,0.182816018517237,-0.152649317336418,-0.393668608367363,-0.593788143382796,-0.172153038933972,-0.304092816089349,NA,0.428443717837515,-0.178772732840418,0.753960996948949,0.990924154362733,0.371797649565466,0.1379957597985,NA,NA,-0.134360144033571,-0.718567704951755,-0.203188972711336,-0.0939354107838019,-0.341499802143323,-0.190383739023592,-0.478484432479688,0.389176827069146,0.841508047370606,-0.232894910393542,0.149417983877275,-0.676605407732827,0.461629541538072,0.613586532446132,0.655015624571163,-0.188794242688642,0.0864382424934003,-0.0300481543276817,0.558523814414942,-0.183055271109332,0.779734562467479,-0.0259676720425852,-0.694874621109121,0.770844465617889,-0.16323489147622
