"","devs","ml.only.devs","code.only.devs","ml.code.devs","perc.ml.only.devs","perc.code.only.devs","perc.ml.code.devs","sponsored.devs","ratio.sponsored","sponsored.core.devs","ratio.sponsored.core","num.tz","core.global.devs","core.mail.devs","core.code.devs","org.silo","prima.donnas","radio.silence","black.cloud","missing.links","st.congruence","communicability","global.turnover","code.turnover","core.global.turnover","core.mail.turnover","core.code.turnover","ratio.smelly.quitters","ratio.smelly.devs","global.truck","mail.truck","code.truck","closeness.centr","betweenness.centr","degree.centr","global.mod","mail.mod","code.mod","density","mail.only.core.devs","code.only.core.devs","ml.code.core.devs","ratio.mail.only.core","ratio.code.only.core","ratio.ml.code.core"
"org.silo",0.457102206809002,0.921184082791962,0.000170535558680545,0.738406761326968,0.147205377767155,0.00202719852581381,0.127472652576309,0.431531524844491,0.745176621912518,0.493530543101458,0.463280598930675,NA,0.363609863858254,0.484911140402734,0.000130076902109533,NA,NA,0.541213725951532,0.22286835013352,0,0.0188251260525212,0.00274613530473304,0.817650128521417,0.796592401118967,0.902917866811604,0.748953201612898,0.440623958824401,0.754880444355198,0.0554813240816213,0.276230512588156,0.366408456111988,0.192612183946047,0.430115288763099,0.443504275627885,0.973693903956088,0.868980339326347,0.216146759539985,0.817283290706317,0.276230512588156,0.483665965701008,0.000281228583038396,0.175772480702464,0.0554813240816213,0.00184042485548765,0.72055456354042
"prima.donnas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"radio.silence",0.0353946454668789,0.0561671753873979,0.129658391772832,0.0070304659491766,0.905370070049872,0.86265976262528,0.632487778851591,0.290578762070897,0.828431569673974,0.567645089404961,0.837202451908821,NA,0.00975470505702702,0.0291128808659877,0.335086707592648,0.541213725951532,NA,NA,0.554525230343538,0.656129207444872,0.704272667435206,0.688103943860458,0.841760251396407,0.925839700068017,0.610717739317404,0.50394637745493,0.452102853737042,0.789903906035232,0.32969829123223,0.664075769442981,0.728736103841387,0.136882432772603,0.688103943860459,0.216146759539985,0.335507821676454,0.449188744038428,0.659534408422057,0.15458641247553,0.0918457918572558,0.0270439911962952,0.838609332298357,0.038188885942827,0.239527868995874,0.58930568939147,0.284329302738076
"black.cloud",0.769874999892136,0.769874999892136,0.767277441271752,0.87978249930556,0.769874999892136,0.555445442105586,1,0.217064755259205,0.221716410534837,0.403784595792109,0.416009862165302,NA,0.883400316462276,0.769874999892136,0.451999899503611,0.22286835013352,NA,0.554525230343538,NA,0.22286835013352,0.222868350133521,0.117306803014238,0.555445442105586,1,0.370083122282068,1,0.554525230343538,1,0.117306803014238,0.555445442105586,0.769874999892136,0.222868350133521,0.22286835013352,0.222868350133521,0.370083122282068,0.555445442105586,0.116339458861796,0.370083122282068,0.370083122282068,0.769362444089561,0.358364068844969,1,0.370083122282068,0.368938990523154,0.659047134066959
"missing.links",0.54287352062982,0.991230036057101,0.000704327884298639,0.798161961500364,0.121319356446693,0.00171859567294698,0.209564351836237,0.379551111695306,0.704272667435206,0.408652120098834,0.403877355468047,NA,0.394851173016025,0.528100236783455,4.86062211392974e-05,0,NA,0.656129207444872,0.22286835013352,NA,0.0279545528218171,0.00202719852581382,0.881472363014635,0.653538937959264,0.817650128521416,0.841760251396407,0.29691485140291,0.520948935577084,0.0627487199268389,0.23673221413855,0.297385077720106,0.147205377767155,0.416938426539878,0.513512513412579,0.90373883620237,0.903738836202369,0.312601676218413,0.834447145237479,0.403976659275029,0.497784901927263,4.53044348948826e-05,0.175772480702464,0.0457531000864937,0.000753851175952488,0.704272667435206
