"","devs","ml.only.devs","code.only.devs","ml.code.devs","perc.ml.only.devs","perc.code.only.devs","perc.ml.code.devs","sponsored.devs","ratio.sponsored","sponsored.core.devs","ratio.sponsored.core","num.tz","core.global.devs","core.mail.devs","core.code.devs","org.silo","prima.donnas","radio.silence","black.cloud","missing.links","st.congruence","communicability","global.turnover","code.turnover","core.global.turnover","core.mail.turnover","core.code.turnover","ratio.smelly.quitters","ratio.smelly.devs","global.truck","mail.truck","code.truck","closeness.centr","betweenness.centr","degree.centr","global.mod","mail.mod","code.mod","density","mail.only.core.devs","code.only.core.devs","ml.code.core.devs","ratio.mail.only.core","ratio.code.only.core","ratio.ml.code.core"
"org.silo",0.289363697802789,0.081008910384404,0.906521204364178,0.0616850731435563,-0.477773720864474,0.793046246428634,-0.371154898333299,0.258554981920425,0.129392868659823,0.43258829609603,0.314464162136833,NA,0.399949374750624,0.261398724860713,0.919509795790633,NA,NA,0.193310590789391,0.302002304454399,0.975667342549384,-0.682745125232924,-0.709693642494904,0.0175329324826643,0.00884090205438691,-0.0433298474657505,0.0841771700560019,-0.190141186718115,0.00281854536031495,0.551541634580227,-0.365751666237049,-0.453043563757637,-0.42914231785392,-0.0852317427669874,0.283884845542392,0.0609735115248482,-0.189330983766812,0.416680427063936,-0.160015346104905,-0.328535477243036,0.219558639691824,0.89848535789303,0.466356794913703,-0.465843590494927,0.751112670537386,-0.153644619594025
"prima.donnas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"radio.silence",0.595232175883157,0.499864892785368,0.327220750985944,0.743526710658644,0.0779587638794986,-0.00767837036301042,-0.132853272872673,0.324205497128248,0.0900667799322267,0.158974875123199,0.0852078525251002,NA,0.635206373762257,0.636310522748439,0.293211534796223,0.193310590789391,NA,NA,0.275442282565798,0.244951017705835,0.19835676890759,0.138152274716121,-0.160663284273758,0.117463168612049,0.0333700885357793,0.0900601596964853,0.326973905412243,-0.101525549318329,0.365800800568371,-0.236705584462624,-0.240858469949621,0.441039135734553,-0.0916674134824827,0.305977453284939,0.350869194340915,-0.309219881009668,-0.155524959429203,-0.430289488866749,-0.406621785523175,0.603095836963638,0.0769296575499943,0.589749751448553,0.36503359123733,-0.231219810210088,-0.315884078019634
"black.cloud",-0.109055966748707,-0.116894375205661,0.0181568259800641,-0.159358193576751,-0.066032201716902,0.115012723795216,-0.0538655018234808,-0.420020863497512,-0.466039983048398,-0.263117405792109,-0.279471721117908,NA,-0.0462724592499022,-0.0779573477377107,0.144444444444444,0.302002304454399,NA,0.275442282565798,NA,0.416822938776439,-0.353139831779885,-0.629959412644524,-0.17809307119052,0.0584039784833876,-0.276342010242166,0.0341535019242888,-0.178358555256201,0.0790708459077911,0.598296686181168,-0.221823467288428,-0.140401572533023,-0.353978696289253,0.573071556063465,-0.461321714580958,-0.378995064789424,0.233913307271397,0.554327523213412,0.282182862365883,0.129638553704176,-0.091194783807545,0.151382517704875,0.0559016994374947,-0.189366947892906,0.215050761640047,0.0357362604710177
"missing.links",0.268542928844566,0.0631335357407288,0.85698181001326,0.107785773590427,-0.474630394641133,0.744766943653041,-0.300307902417724,0.2470828033366,0.121520016962811,0.430476600862748,0.307723310872101,NA,0.383646153940137,0.251780650842797,0.923589814075891,0.975667342549384,NA,0.244951017705835,0.416822938776439,NA,-0.67621992273787,-0.739451351894406,-0.0482435745508838,-0.010676288542727,-0.100475182426719,0.0755191476461765,-0.234380562553147,-0.0117480262216646,0.606993954309536,-0.366636985881157,-0.434467101570678,-0.468277674103456,0.0178920098890632,0.211990477720444,0.0139935196724575,-0.151549691895435,0.418787115862911,-0.143912424875207,-0.25744397239301,0.210077861467803,0.906313841756715,0.460341443789486,-0.480604012067212,0.768275086292897,-0.150438808776094
