"","devs","ml.only.devs","code.only.devs","ml.code.devs","perc.ml.only.devs","perc.code.only.devs","perc.ml.code.devs","sponsored.devs","ratio.sponsored","sponsored.core.devs","ratio.sponsored.core","num.tz","core.global.devs","core.mail.devs","core.code.devs","org.silo","prima.donnas","radio.silence","black.cloud","missing.links","st.congruence","communicability","global.turnover","code.turnover","core.global.turnover","core.mail.turnover","core.code.turnover","ratio.smelly.quitters","ratio.smelly.devs","global.truck","mail.truck","code.truck","closeness.centr","betweenness.centr","degree.centr","global.mod","mail.mod","code.mod","density","mail.only.core.devs","code.only.core.devs","ml.code.core.devs","ratio.mail.only.core","ratio.code.only.core","ratio.ml.code.core"
"org.silo",0.351729656368804,0.222758117305175,0.81408869491119,0.658873979659601,-0.648670568013059,0.700711779490664,0.542475734184415,0.435180728461026,0.25474861593156,-0.155055066440444,-0.155055066440444,NA,0.304674405398554,0.304779639700221,0.925684915067471,NA,NA,0.441469868033294,-0.113083146166849,0.991307415600974,-0.81632545481985,-0.669104095419309,-0.029770108304573,-0.238975777753434,-0.0403726696341752,0.0305794574818462,-0.353895378267525,-0.0903410479365178,0.445908842580745,0.288651242103394,0.0731626842869303,-0.450997605509614,0.22045578171847,0.295851609431996,0.255220278137581,0.214830398099662,-0.385405432138149,0.447370488688816,-0.256883356088654,0.2215889861776,0.927837023781507,0.833420982117386,-0.897862295648705,0.923517641200239,0.743349741951918
"prima.donnas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"radio.silence",0.701612433468971,0.662936109040514,0.314346598820459,0.624902074321098,-0.306805416916982,0.014458450867967,0.415955411484004,0.0729871919324425,-0.154993116995359,0.0169034875633513,0.0169034875633513,NA,0.725279429774662,0.715011107672194,0.569132669778606,0.441469868033294,NA,NA,0.529003048350125,0.394403468189727,-0.687595268670801,-0.605159472176126,-0.353635218412052,-0.0530062339153576,-0.497605580763217,-0.48923070907566,-0.141668231492757,0.127912060361518,0.921971920470673,-0.063166112209629,-0.00360713210766828,-0.485495880788362,0.132353471892003,0.319440575790196,0.299194910605499,-0.270701752226449,-0.549431538878322,0.308112640896127,-0.543243312206652,0.681395615929174,0.469331859054465,0.591622064717295,-0.56063251022963,0.491511337470994,0.526560381778769
"black.cloud",0.469061419641985,0.512429277309866,0.0350197203580138,0.0714267865249292,0.150015746846908,-0.138060067363968,-0.138262384334024,0.0323498319610315,-0.0225781250450647,-0.217009269976685,-0.217009269976685,NA,0.459728412464883,0.446666398784298,0.0580289382681021,-0.113083146166849,NA,0.529003048350125,NA,-0.14709910690481,-0.215131051097507,-0.391791501111887,-0.0568481964743477,0.157486732495921,-0.161603777202467,-0.195782016321212,0.120966755145101,0.50951473385773,0.358150323106759,0.150157177741947,0.292386904995413,-0.121602786270853,0.309453691710987,0.427239731577664,0.503940150015058,-0.51202701097932,-0.40273700462298,-0.0131459981366072,-0.425439843651619,0.45147553034033,-0.0933859209547035,0.170935201676926,-0.0409535192760457,-0.0832988072542599,0.125710777718273
"missing.links",0.354178931326494,0.222101698479643,0.840973329619096,0.666188661034866,-0.663229138502055,0.729861103387791,0.547907350929652,0.501914844935153,0.312192918897399,-0.149027048877072,-0.149027048877072,NA,0.308461171281313,0.311619613514554,0.919538193116169,0.991307415600974,NA,0.394403468189727,-0.14709910690481,NA,-0.785250988822086,-0.628665495529212,-0.0396767174537784,-0.281081834421485,-0.0420363613135766,0.0307721141778863,-0.366359758917238,-0.0628391362222759,0.395497316751034,0.276883061066742,0.0376463796493618,-0.423224385981401,0.154654463891687,0.233492093776394,0.216411540286932,0.223375865631014,-0.34475058194542,0.424456877528156,-0.263734924534765,0.228643970126923,0.913168232856559,0.834551473711603,-0.882879668382293,0.900371943874815,0.736530369160957
