"","devs","ml.only.devs","code.only.devs","ml.code.devs","perc.ml.only.devs","perc.code.only.devs","perc.ml.code.devs","sponsored.devs","ratio.sponsored","sponsored.core.devs","ratio.sponsored.core","num.tz","core.global.devs","core.mail.devs","core.code.devs","org.silo","prima.donnas","radio.silence","black.cloud","missing.links","st.congruence","communicability","global.turnover","code.turnover","core.global.turnover","core.mail.turnover","core.code.turnover","ratio.smelly.quitters","ratio.smelly.devs","global.truck","mail.truck","code.truck","closeness.centr","betweenness.centr","degree.centr","global.mod","mail.mod","code.mod","density","mail.only.core.devs","code.only.core.devs","ml.code.core.devs","ratio.mail.only.core","ratio.code.only.core","ratio.ml.code.core"
"org.silo",0.0113782328802525,0.70049122260153,0.0119901293063878,0.0115003017956177,0.175781458392105,0.26784625882292,0.0700404214318687,0.00955109305301796,0.640165506466178,0.153434587388913,0.545116710330032,NA,0.0769790398389753,0.581475635262566,6.8673881799922e-05,NA,NA,0.355578989212666,NA,1.07525841948806e-15,0.724873488109674,0.0605073335001954,0.390569843709647,0.421784642699399,0.402889698698891,0.543048053632182,0.024517712872817,0.0424211804897764,0.000625813314718307,0.747503964620675,0.981647877865216,0.0585150581295102,0.678394750334256,0.216012565351523,0.0325940731172203,0.0657869463581909,0.747687786246321,0.0750154808986087,0.64975499229988,0.763695091984676,0.000102842819313245,0.0281386354931916,0.00146712042364596,0.00259139332524288,0.0954388722108257
"prima.donnas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"radio.silence",0.0239919176679007,0.0789962473584349,0.119300018542369,0.0181639062225441,0.926585383064141,0.937134997209116,0.210888994058114,0.759542179184032,0.301609885902735,0.149390635226225,0.587674082208543,NA,0.0757462280362492,0.0351941401799974,0.400988078952484,0.355578989212666,NA,NA,NA,0.322823097942067,0.90111411541771,0.919394376992064,0.157620955982051,0.235975399067614,0.0725159104143844,0.0275010210083861,0.280200742497554,0.940980975761774,0.128007328783786,0.767899009460748,0.923786222085113,0.855096809291556,0.894688054602349,0.633517380157127,0.691360337971776,0.873361394926882,0.452905158821627,0.472356277478757,0.853800038346473,0.0405801115835007,0.452044179647553,0.316364252020283,0.962048354003573,0.881552781365311,0.661646925879468
"black.cloud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing.links",0.0103857658997953,0.679069640331322,0.0115836603561555,0.00941235457187695,0.180181718855392,0.275329860582633,0.0651491770773127,0.0125938387632532,0.687833213527353,0.147285504815244,0.532543150141175,NA,0.0761563646561833,0.569448616408574,7.00532442675118e-05,1.07525841948806e-15,NA,0.322823097942067,NA,NA,0.75125308552895,0.0626809829414431,0.389642186641952,0.423187873115615,0.401265385049989,0.540713390270869,0.0260229978432371,0.0417810462530189,0.000578616082106534,0.731113209596069,0.96240235094978,0.0601087531156839,0.694436603643603,0.224487909370904,0.0355548894070862,0.0656819591107005,0.724572169301742,0.0802648710807992,0.644475150437487,0.750557987609619,0.000106861199246253,0.0274408755643335,0.00164269791778163,0.00286605419866554,0.0968927959908467
