"","devs","ml.only.devs","code.only.devs","ml.code.devs","perc.ml.only.devs","perc.code.only.devs","perc.ml.code.devs","sponsored.devs","ratio.sponsored","sponsored.core.devs","ratio.sponsored.core","num.tz","core.global.devs","core.mail.devs","core.code.devs","org.silo","prima.donnas","radio.silence","black.cloud","missing.links","st.congruence","communicability","global.turnover","code.turnover","core.global.turnover","core.mail.turnover","core.code.turnover","ratio.smelly.quitters","ratio.smelly.devs","global.truck","mail.truck","code.truck","closeness.centr","betweenness.centr","degree.centr","global.mod","mail.mod","code.mod","density","mail.only.core.devs","code.only.core.devs","ml.code.core.devs","ratio.mail.only.core","ratio.code.only.core","ratio.ml.code.core"
"org.silo",0.378196946411054,0.710447916770933,0.111489468619547,0.10848132158307,0.275493258894877,0.570327038576317,0.389367004017502,0.537581987907924,0.845395115862828,0.288604474082886,0.159606842195835,NA,0.0917785971392197,0.305300410941548,0.0313026249468473,NA,0.780855974241018,0.909180256649725,NA,0.000529749953209398,0.352378999454474,0.157480492633392,0.968186220907239,0.820938834522775,0.820536207899851,0.582361374840651,0.128275872801152,0.831337377899062,0.189131049979182,0.786326469839071,0.991365220169515,0.943813741429507,0.627355841817376,0.616271161389887,0.284326150651609,0.663515593148462,0.358409409293638,0.819972964509617,0.504145718664832,0.648088375029485,0.0689492748026081,0.76177891538895,0.517802010909105,0.245041324863974,0.761306911115533
"prima.donnas",0.571247502557927,0.187032838493474,0.447672712652631,0.838772552897866,0.407800714898522,0.0788297866491644,0.493530543101458,0.778164620022834,0.729809420689865,0.212992181634123,0.18788712600136,NA,0.457713493940979,0.640465027138704,0.291124507660687,0.780855974241018,NA,0.0887475506664493,NA,0.629444446428497,0.204206500382534,0.602964157524894,0.447653888382138,0.755074479828735,0.0113286036114815,0.156203041624996,0.1353978320448,0.5719281634373,0.501615899718493,0.568334815185883,0.257764121168692,0.0717235609157103,0.351030670019398,0.805436903992978,0.729809420689865,0.711216327442442,0.11222490279891,0.517961100000395,0.85353679941736,0.172865582012064,0.75586180921975,0.310554048121839,0.0504442014468503,0.62883640890964,0.246457410127115
"radio.silence",0.00781138215690461,0.000270900527063641,0.549458752634999,0.536076908585857,0.00418378301029704,0.0323834884021326,0.122956893254713,0.590972612457645,0.210770301029043,0.256473799646516,0.244149776233278,NA,0.0227388306480116,0.0176245912467034,0.822352207126988,0.909180256649725,0.0887475506664493,NA,NA,0.679527503169665,0.585488582963928,0.193343983327447,0.275767806506744,0.360211168448176,0.0523553595954418,0.0541873054728514,0.830955777990818,0.53531705849349,0.0485584019884882,0.352378999454474,0.102008083962313,0.135333209853661,0.506969144618547,0.991365220169515,0.982731290771729,0.428244492292995,0.102008083962313,0.448366744153878,0.845395115862828,0.000398448856958183,0.717690292385059,0.2630011109294,0.0352470708661378,0.731928095889389,0.0538066173033461
"black.cloud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing.links",0.577888141330583,0.503375209329495,0.40771687923232,0.0236773475803482,0.120547316089846,0.973693903956088,0.115373605094864,0.921417058978699,0.800197517952335,0.115468382720738,0.0391613550696444,NA,0.361831032124478,0.509797409524132,0.0272945951426785,0.000529749953209398,0.629444446428497,0.679527503169665,NA,NA,0.443504275627885,0.109632452145995,0.673423202665486,0.967576156202937,0.820938834522775,0.503066960517545,0.203068420186092,0.775664871585324,0.121319356446693,0.683365534284606,0.667150535987429,0.956918823900548,0.469732557172844,0.749479042672183,0.121319356446693,0.403976659275029,0.430115288763099,0.572958221209956,0.286690914249746,1,0.208137790714217,0.310973371312377,0.323943941249951,0.469732557172844,0.619356169033867
