"","devs","ml.only.devs","code.only.devs","ml.code.devs","perc.ml.only.devs","perc.code.only.devs","perc.ml.code.devs","sponsored.devs","ratio.sponsored","sponsored.core.devs","ratio.sponsored.core","num.tz","core.global.devs","core.mail.devs","core.code.devs","org.silo","prima.donnas","radio.silence","black.cloud","missing.links","st.congruence","communicability","global.turnover","code.turnover","core.global.turnover","core.mail.turnover","core.code.turnover","ratio.smelly.quitters","ratio.smelly.devs","global.truck","mail.truck","code.truck","closeness.centr","betweenness.centr","degree.centr","global.mod","mail.mod","code.mod","density","mail.only.core.devs","code.only.core.devs","ml.code.core.devs","ratio.mail.only.core","ratio.code.only.core","ratio.ml.code.core"
"org.silo",-0.13752382290149,-0.137861146028861,0.166144440088725,-0.269679944985297,-0.0630201003267475,0.104093719684521,-0.273998420382892,0.591352988124137,0.443443807451205,1,1,NA,-0.182485551876725,-0.182485551876725,0.886620694933573,NA,NA,-0.192114022421735,NA,1,-1,-1,-0.495275480914567,-0.301010237538371,-0.318112330288512,-0.318112330288512,-0.1,-0.223206083495682,-0.0184825650574533,0.178414846537912,0.22738117836115,-0.907001832685886,0.133484367570803,0.341290919482836,0.298935388488949,0.381267300937654,0.0463116976319498,-0.67053450532756,-0.167192917922774,-0.182485551876725,0.886620694933573,NA,-0.947503935149758,0.947503935149758,NA
"prima.donnas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"radio.silence",0.643127713422179,0.579445304879922,0.0574536180392136,0.521978687400796,0.401347531405608,-0.378634499922109,0.0235228127346239,-0.193409332808071,-0.340018845014799,-0.192114022421735,-0.192114022421735,NA,0.556311134956586,0.556311134956586,-0.131399178222376,-0.192114022421735,NA,NA,NA,-0.192114022421735,0.192114022421735,0.192114022421735,0.101392324236108,-0.517727559443838,0.183179099885605,0.183179099885605,0.428982818077472,0.335771765975125,0.911282806474461,-0.282781026321828,0.356403414094355,0.138797265122269,-0.393145600287735,-0.0138581289563672,0.666880603169815,-0.463045625943796,-0.437861951155028,0.0663676529780149,0.705636220630804,0.556311134956586,-0.131399178222376,NA,0.15511268646976,-0.15511268646976,NA
"black.cloud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing.links",-0.13752382290149,-0.137861146028861,0.166144440088725,-0.269679944985297,-0.0630201003267475,0.104093719684521,-0.273998420382892,0.591352988124137,0.443443807451205,1,1,NA,-0.182485551876725,-0.182485551876725,0.886620694933573,1,NA,-0.192114022421735,NA,NA,-1,-1,-0.495275480914567,-0.301010237538371,-0.318112330288512,-0.318112330288512,-0.1,-0.223206083495682,-0.0184825650574533,0.178414846537912,0.22738117836115,-0.907001832685886,0.133484367570803,0.341290919482836,0.298935388488949,0.381267300937654,0.0463116976319498,-0.67053450532756,-0.167192917922774,-0.182485551876725,0.886620694933573,NA,-0.947503935149758,0.947503935149758,NA
