"","devs","ml.only.devs","code.only.devs","ml.code.devs","perc.ml.only.devs","perc.code.only.devs","perc.ml.code.devs","sponsored.devs","ratio.sponsored","sponsored.core.devs","ratio.sponsored.core","num.tz","core.global.devs","core.mail.devs","core.code.devs","org.silo","prima.donnas","radio.silence","black.cloud","missing.links","st.congruence","communicability","global.turnover","code.turnover","core.global.turnover","core.mail.turnover","core.code.turnover","ratio.smelly.quitters","ratio.smelly.devs","global.truck","mail.truck","code.truck","closeness.centr","betweenness.centr","degree.centr","global.mod","mail.mod","code.mod","density","mail.only.core.devs","code.only.core.devs","ml.code.core.devs","ratio.mail.only.core","ratio.code.only.core","ratio.ml.code.core"
"org.silo",0.0314192076681342,0.506938700344352,0.260166528793519,0.647041395401236,0.954713156795671,0.513599356772207,0.883130285646379,0.0709808026944638,0.0336932385232969,0.124139916177371,0.0710671816255916,NA,0.031203106874183,0.146373740203401,0.0161330917591037,NA,0.943551392874848,0.903564336662567,0.993164956719539,0.00639167350865977,0.13420177544573,0.00162562023669553,0.401296629526003,0.185037187955569,0.550916276698505,0.903267503161081,0.400920425241241,0.13495537536678,0.624780112100145,0.251100368303286,0.518195638790425,0.0333558721529168,0.492575663367398,0.487288714093738,0.350867852933406,0.107345671508009,0.150832401936055,0.0336433757872704,0.181370192064384,0.226641696378296,0.0715445130641158,0.155751290976378,0.100954399070017,0.1879695489981,0.730563446508391
"prima.donnas",0.835591123244612,0.869017327494619,0.174719190063487,0.934196379158568,0.821850587255342,0.14238182024893,0.838878707057649,0.278460012648377,0.290446292187336,0.880482071926842,0.986730394481021,NA,0.733610979655201,0.618616281035538,0.883917073478747,0.943551392874848,NA,0.789255986414107,0.393305627728803,0.825218958419161,0.320486930294305,0.408295680271922,0.500460893113132,0.455456057759664,0.793235539046683,0.77183262181667,0.667020084934968,0.970844930610339,0.655041068368752,0.737275390252807,0.314515064830441,0.717355297774035,0.433855666675638,0.00964792697991762,0.0124261713488758,0.259785619508819,0.0568515736878883,0.379124739614851,0.200974184300367,0.649109787433702,0.560657922366727,0.658580853213488,0.831891255658957,0.574378645110853,0.556885505046167
"radio.silence",0.450434231924724,0.994616004619268,0.428689419756597,0.739809755817277,0.757950042153629,0.505623070906334,0.901944741977247,0.657756938596669,0.731016763902829,0.547090889461889,0.658639392733811,NA,0.951278077133082,0.957609206790203,0.170646021545132,0.903564336662567,0.789255986414107,NA,0.729286329144051,0.629784302223467,0.425367689197935,0.615544758344666,0.509275748638825,0.085378868359032,0.857161265112585,0.736094506169602,0.803468735812122,0.716984538033659,0.00546537143032749,0.636460217455684,0.672434482555456,0.250728765222971,0.233308395510724,0.313355738538066,0.769922265421792,0.0820491327557843,0.38728855903314,0.491380207482235,0.868994048712824,0.750178254226033,0.108410661878182,0.756989572276058,0.111885868172517,0.114454567557852,0.931035218642206
"black.cloud",0.692742543119263,0.430062470932756,0.378943097310705,0.484630203533982,0.387296694498026,0.378982146369984,0.519945989200866,0.231656767134635,0.219013994970268,0.387187254883356,0.659621652930132,NA,0.278693732049013,0.281685657672863,0.824799192937701,0.993164956719539,0.393305627728803,0.729286329144051,NA,0.765937528940648,0.37594721234633,0.931348989921876,0.558199474062313,0.307921520367458,0.0583367783174071,0.0322410196133809,0.73095779694328,0.725578382236903,0.456297767910736,0.110551158380936,0.161048155070731,0.095863779066059,0.389618447790445,0.18434002331673,0.540779626343908,0.114136498087786,0.406629983419307,0.965659526885423,0.794548261857938,0.198735138840878,0.895108180010081,0.631119193172862,0.796419504370645,0.795340941423383,0.965917776667893
"missing.links",0.0254167604176304,0.631084465216214,0.351356273700563,0.0458995637298706,0.181611791528089,0.644960676159908,0.195241322782717,0.843722727871429,0.67644541482077,0.382442653707137,0.131396369099523,NA,0.00594864788714293,0.0329721409937682,0.00155638302497273,0.00639167350865977,0.825218958419161,0.629784302223467,0.765937528940648,NA,0.0893530130651305,0.013473880642585,0.12728687733257,0.389915755796598,0.0659033548187353,0.247033067840585,0.189963191111953,0.0058259345086873,0.418046913011492,0.0879948339371434,0.176809346881473,0.11800965765637,0.158270208812441,0.439962503296393,0.0773309127335178,0.115598752088191,0.0794334462279826,0.0575358791800413,0.589282142261878,0.180845338256575,0.142907020698952,0.00540025009837649,0.0262314632849617,0.350865163317484,0.0856539172914974
