"","devs","ml.only.devs","code.only.devs","ml.code.devs","perc.ml.only.devs","perc.code.only.devs","perc.ml.code.devs","sponsored.devs","ratio.sponsored","sponsored.core.devs","ratio.sponsored.core","num.tz","core.global.devs","core.mail.devs","core.code.devs","org.silo","prima.donnas","radio.silence","black.cloud","missing.links","st.congruence","communicability","global.turnover","code.turnover","core.global.turnover","core.mail.turnover","core.code.turnover","ratio.smelly.quitters","ratio.smelly.devs","global.truck","mail.truck","code.truck","closeness.centr","betweenness.centr","degree.centr","global.mod","mail.mod","code.mod","density","mail.only.core.devs","code.only.core.devs","ml.code.core.devs","ratio.mail.only.core","ratio.code.only.core","ratio.ml.code.core"
"org.silo",0.0667847595402365,0.0176678445229682,0.397526501766784,0.00551922104120403,-0.399650364830909,0.49561321553544,-0.0738147342286825,-0.170578821827816,-0.0913896709497974,0.0443571348577103,-0.00627367990742831,NA,0.145132970683819,0.0479580520895304,0.62722205815495,NA,-0.263413067148818,-0.141342756183746,NA,0.719081272084806,-0.298773924258953,-0.572942937108345,0.55251717562244,0.178084048341117,0.752862383065756,0.767131285161735,-0.56517130112841,-0.160183485758671,-0.0527248101633446,-0.0667847595402365,-0.210899240653379,-0.156691112202427,-0.179264354555372,0.319863848324291,0.203869265964933,-0.312833873635845,-0.0386648607864527,0.115994582359358,-0.407738531929865,0.0692727419070994,0.770561023001011,-0.182580271945557,-0.337438785045406,0.724564861655843,-0.304579352932807
"prima.donnas",0.305699202718803,0.307315245006955,0.395119600723227,-0.0457150320882494,-0.131243591777942,0.393041832067032,-0.218356573370573,0.267704241125642,0.131013944022344,-0.209945552432591,-0.207856489992599,NA,0.30785964799348,0.3530939318019,-0.325669473639465,-0.263413067148818,NA,0.263413067148818,NA,-0.351217422865091,-0.305699202718803,0.305699202718803,-0.4,0.1,0,0,0.458411942944294,-0.300684151401615,0.0436713146741147,-0.218356573370573,-0.305699202718803,0.481226503185788,-0.305699202718803,-0.305699202718803,-0.393041832067032,0.393041832067032,0.0436713146741147,-0.131013944022344,-0.305699202718803,0.3530939318019,0.046249729006288,-0.272212206596692,0.480384461415261,-0.0444554224474387,-0.393730775333826
"radio.silence",0.105449620326689,-0.019434628975265,0.00530035335689046,0.115903641865285,-0.0757046946595995,-0.0597547848517906,0.172234379866926,0.700270952766822,0.537793063666115,0.21544894073745,0.225852476667419,NA,0.0424779426391666,0.00355244830292818,-0.0655306627923083,-0.141342756183746,0.263413067148818,NA,NA,0.136042402826855,-0.643242683992805,-0.291743949570507,-0.178084048341117,-0.42922821907859,-0.242563564148845,-0.0730601223963557,0.43957767865543,-0.203661860464597,0.882261823399967,0.369073671143412,0.541308051010338,0.264086144161394,0.217929215341825,0.189809316588041,0.481553266158548,0.386648607864527,-0.309318886291622,-0.0738147342286825,0.242534126751385,0.0142097932117127,0.145178163753814,-0.295780040551802,-0.0949046582940204,0.0983976972619046,-0.195423746679431
"black.cloud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing.links",0.0984196456382433,0.0247349823321555,0.213780918727915,0.307236637960358,-0.165493983674473,0.161689417834257,0.158174430490034,0.0323201978200072,-0.140599493768919,0.407663191787528,0.424519007069316,NA,0.148672799237083,0.129664363056878,0.893089318626601,0.719081272084806,-0.351217422865091,0.136042402826855,NA,NA,-0.351498734422298,-0.664332608058143,0.535481725809726,0.0411909019853635,0.394499563395744,0.38444841853006,-0.470894454934465,-0.575694130304254,0.196839291276487,0.108964607670912,-0.0984196456382433,-0.475355059490509,-0.0492098228191217,0.393678582552973,0.386648607864527,0.172234379866926,0.284713974882061,0.33040881035696,-0.249564101439831,0.0710489660585635,0.303385137075277,0.323167081343636,-0.548338025698784,0.262990209045454,0.167254557968883
