"","devs","ml.only.devs","code.only.devs","ml.code.devs","perc.ml.only.devs","perc.code.only.devs","perc.ml.code.devs","sponsored.devs","ratio.sponsored","sponsored.core.devs","ratio.sponsored.core","num.tz","core.global.devs","core.mail.devs","core.code.devs","org.silo","prima.donnas","radio.silence","black.cloud","missing.links","st.congruence","communicability","global.turnover","code.turnover","core.global.turnover","core.mail.turnover","core.code.turnover","ratio.smelly.quitters","ratio.smelly.devs","global.truck","mail.truck","code.truck","closeness.centr","betweenness.centr","degree.centr","global.mod","mail.mod","code.mod","density","mail.only.core.devs","code.only.core.devs","ml.code.core.devs","ratio.mail.only.core","ratio.code.only.core","ratio.ml.code.core"
"org.silo",0.290718484360414,0.192644778793045,0.462347469103309,-0.624005884530585,0.048951048951049,0.48951048951049,-0.629370629370629,0.63951333393774,-0.041958041958042,0.353668483662959,0.335909767347595,NA,0.572470329119578,-0.27966748254766,0.829537013236622,NA,0.0436713146741147,-0.109351694530003,NA,1,-0.652602405430834,-0.888111888111888,-0.263636363636364,-0.254545454545455,-0.3,-0.263636363636364,0.0818181818181818,0.290909090909091,0.86013986013986,-0.300699300699301,0.301226381385489,-0.776223776223776,0.412587412587413,0.594405594405594,0.013986013986014,0.286713286713287,-0.41958041958042,0.594405594405594,0.272727272727273,-0.358528709110744,0.887871229989233,0.245617043320538,-0.846153846153846,0.8896686147897,0.143607926009361
"prima.donnas",0.393730775333826,0.131243591777942,0.393730775333826,-0.356289417132099,-0.218356573370573,0.393041832067032,-0.480384461415261,0.133125316346342,-0.393041832067032,0.140978232291816,0.0466167961050711,NA,-0.0441367414752375,0.221078844142691,-0.131706533574409,0.0436713146741147,NA,0.264348818114068,NA,0.0436713146741147,-0.316983388996208,0.131013944022344,-0.4,-0.4,-0.5,-0.5,-0.3,-0.4,-0.131013944022344,0.393041832067032,-0.218739319629904,0.218356573370573,-0.393041832067032,-0.218356573370573,-0.305699202718803,0.0436713146741147,-0.218356573370573,-0.0436713146741147,-0.393041832067032,0.175608711432546,-0.133608531424537,0,0.131013944022344,-0.131243591777942,0
"radio.silence",-0.0212019428937215,0.224387228958552,-0.100709228745177,0.012590661192808,0.144626434700972,-0.313945187521622,0.028219792136775,-0.311835969218674,-0.27161549931646,0.472571704939678,0.525271922441532,NA,0.149732858202943,0.50357464015463,-0.198582808859169,-0.109351694530003,0.264348818114068,NA,NA,-0.109351694530003,-0.0658382876194526,0.264560551282266,-0.0733975843417574,-0.082572282384477,-0.0183493960854393,-0.0733975843417574,-0.394512015836946,-0.183493960854393,0.21517591504291,-0.0740769543590344,-0.155480914553958,0.0846593764103251,-0.0388022141880657,-0.0246923181196781,0.66669258923131,-0.243395707179685,-0.359802349743882,-0.349219927692591,0.222230863077103,0.512414569288392,-0.0953292918884031,-0.395374978418273,0.356274875726785,-0.123678000213375,-0.340997914874021
"black.cloud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"missing.links",0.290718484360414,0.192644778793045,0.462347469103309,-0.624005884530585,0.048951048951049,0.48951048951049,-0.629370629370629,0.63951333393774,-0.041958041958042,0.353668483662959,0.335909767347595,NA,0.572470329119578,-0.27966748254766,0.829537013236622,1,0.0436713146741147,-0.109351694530003,NA,NA,-0.652602405430834,-0.888111888111888,-0.263636363636364,-0.254545454545455,-0.3,-0.263636363636364,0.0818181818181818,0.290909090909091,0.86013986013986,-0.300699300699301,0.301226381385489,-0.776223776223776,0.412587412587413,0.594405594405594,0.013986013986014,0.286713286713287,-0.41958041958042,0.594405594405594,0.272727272727273,-0.358528709110744,0.887871229989233,0.245617043320538,-0.846153846153846,0.8896686147897,0.143607926009361
